Target,Path,Date,LC3,TOF,Avinf
Uranus,[399 699 799] ,6/16/2028,164.393,6.49555099247091,12.585
Uranus,[399 699 799] ,6/16/2028,169.275,6.57768651608487,12.354
Uranus,[399 699 799] ,6/16/2028,163.2,6.57768651608487,12.354
Uranus,[399 699 799] ,6/16/2028,169.275,6.57768651608487,12.354
Uranus,[399 699 799] ,6/16/2028,163.2,6.57768651608487,12.354
Uranus,[399 699 799] ,6/16/2028,168.244,6.65982203969883,12.13
Uranus,[399 699 799] ,6/16/2028,162.061,6.65982203969883,12.13
Uranus,[399 699 799] ,6/16/2028,162.061,6.65982203969883,12.13
Uranus,[399 299 599 799],6/16/2028,222.636,11.835597942334,15.236
Uranus,[399 299 599 799],6/16/2028,222.636,11.8219086883983,15.309
Uranus,[399 299 599 799],6/16/2028,222.636,11.8219086883983,15.397
Uranus,[399 299 599 799],6/16/2028,222.636,11.8492871962696,15.294
Uranus,[399 299 599 799],6/16/2028,222.636,11.8219086883983,15.419
Uranus,[399 299 599 799],6/16/2028,222.636,11.8492871962696,15.316
Uranus,[399 299 599 799],6/16/2028,208.461,11.8219086883983,15.419
Uranus,[399 299 599 799],6/16/2028,215.613,11.9040442120123,15.133
Uranus,[399 299 599 799],6/16/2028,204.149,11.9177334659479,14.999
Uranus,[399 299 599 799],6/16/2028,204.149,11.9040442120123,15.07
Uranus,[399 299 599 799],6/16/2028,204.149,11.9040442120123,15.112
Uranus,[399 299 599 799],6/16/2028,217.519,11.9998689895619,14.391
Uranus,[399 299 599 799],6/16/2028,217.519,11.9998689895619,14.411
Uranus,[399 299 599 799],6/16/2028,217.519,11.9861797356262,14.496
Uranus,[399 299 599 799],6/16/2028,194.099,11.9998689895619,14.745
Uranus,[399 299 599 799],6/16/2028,194.099,11.9588012277549,14.933
Uranus,[399 299 599 799],6/16/2028,194.099,11.9998689895619,14.785
Uranus,[399 699 799] ,6/19/2028,213.778,4.83093771389459,18.898
Uranus,[399 699 799] ,6/19/2028,208.576,4.83093771389459,18.898
Uranus,[399 699 799] ,6/19/2028,213.778,4.83093771389459,18.898
Uranus,[399 699 799] ,6/19/2028,208.576,4.83093771389459,18.898
Uranus,[399 699 799] ,6/19/2028,206.877,4.85831622176591,18.762
Uranus,[399 699 799] ,6/19/2028,206.877,4.85831622176591,18.762
Uranus,[399 699 799] ,6/19/2028,195.957,5.06365503080082,17.765
Uranus,[399 699 799] ,6/19/2028,195.957,5.06365503080082,17.765
Uranus,[399 699 799] ,6/19/2028,190.412,5.18685831622176,17.199
Uranus,[399 699 799] ,6/19/2028,190.412,5.18685831622176,17.199
Uranus,[399 699 799] ,6/19/2028,189.097,5.21423682409308,17.084
Uranus,[399 699 799] ,6/19/2028,189.097,5.21423682409308,17.084
Uranus,[399 699 799] ,6/19/2028,185.572,5.43326488706365,16.157
Uranus,[399 699 799] ,6/19/2028,185.572,5.43326488706365,16.157
Uranus,[399 699 799] ,6/19/2028,182.286,5.52908966461327,15.775
Uranus,[399 699 799] ,6/19/2028,182.286,5.52908966461327,15.775
Uranus,[399 699 799] ,6/19/2028,173.328,5.65229295003422,15.314
Uranus,[399 699 799] ,6/19/2028,173.328,5.65229295003422,15.314
Uranus,[399 699 799] ,6/19/2028,172.369,5.6933607118412,15.15
Uranus,[399 699 799] ,6/19/2028,172.369,5.6933607118412,15.15
Uranus,[399 699 799] ,6/19/2028,170.509,5.7618069815195,14.899
Uranus,[399 699 799] ,6/19/2028,170.509,5.7618069815195,14.899
Uranus,[399 699 799] ,6/19/2028,173.601,5.83025325119781,14.655
Uranus,[399 699 799] ,6/19/2028,168.726,5.83025325119781,14.655
Uranus,[399 699 799] ,6/19/2028,173.601,5.83025325119781,14.655
Uranus,[399 699 799] ,6/19/2028,168.726,5.83025325119781,14.655
Uranus,[399 699 799] ,6/19/2028,167.015,5.89869952087611,14.417
Uranus,[399 699 799] ,6/19/2028,167.015,5.89869952087611,14.417
Uranus,[399 699 799] ,6/19/2028,167.92,6.07665982203969,13.823
Uranus,[399 699 799] ,6/19/2028,166.45,6.145106091718,13.608
Uranus,[399 699 799] ,6/19/2028,161.56,6.145106091718,13.608
Uranus,[399 699 799] ,6/19/2028,166.45,6.145106091718,13.608
Uranus,[399 699 799] ,6/19/2028,161.56,6.145106091718,13.608
Uranus,[399 699 799] ,6/19/2028,161.799,6.40520191649555,12.823
Uranus,[399 699 799] ,6/19/2028,156.847,6.40520191649555,12.823
Uranus,[399 699 799] ,6/19/2028,161.799,6.40520191649555,12.823
Uranus,[399 699 799] ,6/19/2028,156.847,6.40520191649555,12.823
Uranus,[399 699 799] ,6/19/2028,161.193,6.44626967830253,12.703
Uranus,[399 699 799] ,6/19/2028,156.229,6.44626967830253,12.703
Uranus,[399 699 799] ,6/19/2028,161.193,6.44626967830253,12.703
Uranus,[399 699 799] ,6/19/2028,156.229,6.44626967830253,12.703
Uranus,[399 699 799] ,6/19/2028,160.602,6.48733744010951,12.585
Uranus,[399 699 799] ,6/19/2028,160.602,6.48733744010951,12.585
Uranus,[399 399 599 799],6/20/2028,166.313,11.8384801719712,14.04
Uranus,[399 399 599 799],6/20/2028,166.313,11.8111016640999,14.251
Uranus,[399 399 599 799],6/20/2028,163.176,11.8932371877138,14.113
Uranus,[399 399 599 799],6/20/2028,163.538,11.9343049495208,14.003
Uranus,[399 399 599 799],6/20/2028,163.513,11.9342434548254,14.003
Uranus,[399 399 599 799],6/20/2028,153.972,11.9206156955852,14.026
Uranus,[399 399 599 799],6/20/2028,153.972,11.9206156955852,14.046
Uranus,[399 399 599 799],6/20/2028,153.948,11.9205542008898,14.046
Uranus,[399 399 599 799],6/20/2028,153.972,11.8932371877138,14.233
Uranus,[399 399 599 799],6/20/2028,153.972,11.9069264416495,14.209
Uranus,[399 399 599 799],6/20/2028,153.948,11.9068649469541,14.209
Uranus,[399 399 599 799],6/20/2028,144.86,11.8932371877138,14.233
Uranus,[399 399 599 799],6/20/2028,144.837,11.8931756930184,14.233
Uranus,[399 399 599 799],6/20/2028,155.466,11.9479942034565,14.058
Uranus,[399 399 599 799],6/20/2028,146.721,11.9479942034565,14.039
Uranus,[399 399 599 799],6/20/2028,136.193,11.9069264416495,14.269
Uranus,[399 399 599 799],6/20/2028,136.171,11.8657971851471,14.424
Uranus,[399 399 599 799],6/20/2028,136.171,11.9068649469541,14.289
Uranus,[399 399 599 799],6/20/2028,146.721,11.9206156955852,14.245
Uranus,[399 399 599 799],6/20/2028,146.699,11.9205542008898,14.244
Uranus,[399 399 599 799],6/20/2028,136.193,11.9069264416495,14.389
Uranus,[399 399 599 799],6/20/2028,136.171,11.9068649469541,14.389
Uranus,[399 399 599 799],6/20/2028,138.405,11.8932371877138,14.314
Uranus,[399 399 599 799],6/20/2028,138.384,11.8931756930184,14.314
Uranus,[399 399 599 799],6/20/2028,138.405,11.9069264416495,14.269
Uranus,[399 399 599 799],6/20/2028,138.384,11.9068649469541,14.269
Uranus,[399 399 599 799],6/20/2028,127.954,11.8521694259069,14.551
Uranus,[399 399 599 799],6/20/2028,127.933,11.8521079312115,14.551
Uranus,[399 399 599 799],6/20/2028,138.405,11.9069264416495,14.369
Uranus,[399 399 599 799],6/20/2028,138.384,11.9068649469541,14.369
Uranus,[399 399 599 799],6/20/2028,127.954,11.8111016640999,14.711
Uranus,[399 399 599 799],6/20/2028,127.933,11.8110401694045,14.711
Uranus,[399 399 599 799],6/20/2028,138.405,11.8932371877138,14.434
Uranus,[399 399 599 799],6/20/2028,138.384,11.8931756930184,14.434
Uranus,[399 399 599 799],6/20/2028,127.954,11.8111016640999,14.816
Uranus,[399 399 599 799],6/20/2028,127.933,11.8110401694045,14.816
Uranus,[399 399 599 799],6/20/2028,127.954,11.8521694259069,14.674
Uranus,[399 399 599 799],6/20/2028,127.933,11.8521079312115,14.674
Uranus,[399 399 599 799],6/20/2028,130.499,11.8932371877138,14.394
Uranus,[399 399 599 799],6/20/2028,130.479,11.8931756930184,14.394
Uranus,[399 399 599 799],6/20/2028,130.499,11.9069264416495,14.349
Uranus,[399 399 599 799],6/20/2028,130.479,11.9068649469541,14.349
Uranus,[399 399 599 799],6/20/2028,120.126,11.8384801719712,14.701
Uranus,[399 399 599 799],6/20/2028,120.106,11.8384186772758,14.701
Uranus,[399 399 599 799],6/20/2028,130.499,11.9069264416495,14.469
Uranus,[399 399 599 799],6/20/2028,130.479,11.9068649469541,14.469
Uranus,[399 399 599 799],6/20/2028,120.126,11.8384801719712,14.826
Uranus,[399 399 599 799],6/20/2028,120.106,11.8384186772758,14.825
Uranus,[399 399 599 799],6/20/2028,122.983,11.8795479337782,14.642
Uranus,[399 399 599 799],6/20/2028,122.964,11.8794864390828,14.642
Uranus,[399 399 599 799],6/20/2028,115.839,11.9069264416495,14.489
Uranus,[399 399 599 799],6/20/2028,115.82,11.9068649469541,14.489
Uranus,[399 399 599 799],6/20/2028,115.839,11.9069264416495,14.61
Uranus,[399 399 599 799],6/20/2028,115.82,11.9068649469541,14.63
Uranus,[399 399 599 799],6/20/2028,105.623,11.8111016640999,14.985
Uranus,[399 399 599 799],6/20/2028,105.605,11.8110401694045,14.985
Uranus,[399 399 599 799],6/20/2028,105.623,11.8247909180355,14.937
Uranus,[399 399 599 799],6/20/2028,105.605,11.8247294233401,14.937
Uranus,[399 399 599 799],6/20/2028,105.623,11.8384801719712,15.015
Uranus,[399 399 599 799],6/20/2028,105.605,11.8384186772758,15.015
Uranus,[399 399 599 799],6/20/2028,109.051,11.8658586798425,14.834
Uranus,[399 399 599 799],6/20/2028,98.916,11.8111016640999,15.071
Uranus,[399 399 599 799],6/20/2028,98.916,11.8247909180355,15.021
Uranus,[399 399 599 799],6/20/2028,98.899,11.8247294233401,15.021
Uranus,[399 399 599 799],6/20/2028,98.916,11.8384801719712,15.1
Uranus,[399 399 599 799],6/20/2028,98.899,11.8384186772758,15.1
Uranus,[399 399 599 799],6/20/2028,102.613,11.8658586798425,14.751
Uranus,[399 399 599 799],6/20/2028,102.597,11.8657971851471,14.751
Uranus,[399 399 599 799],6/20/2028,102.613,11.9069264416495,14.61
Uranus,[399 399 599 799],6/20/2028,102.597,11.9068649469541,14.61
Uranus,[399 399 599 799],6/20/2028,102.597,11.8794864390828,14.848
Uranus,[399 399 599 799],6/20/2028,92.561,11.8521694259069,15.135
Uranus,[399 399 599 799],6/20/2028,92.544,11.8521079312115,15.135
Uranus,[399 399 599 799],6/20/2028,96.519,11.9069264416495,14.772
Uranus,[399 399 599 799],6/20/2028,96.503,11.9068649469541,14.772
Uranus,[399 399 599 799],6/20/2028,96.519,11.9069264416495,14.813
Uranus,[399 399 599 799],6/20/2028,96.503,11.9068649469541,14.813
Uranus,[399 399 599 799],6/20/2028,86.55,11.8247909180355,15.171
Uranus,[399 399 599 799],6/20/2028,86.534,11.8247294233401,15.171
Uranus,[399 399 599 799],6/20/2028,86.55,11.9069264416495,14.999
Uranus,[399 399 599 799],6/20/2028,86.534,11.9068649469541,15.02
Uranus,[399 399 599 799],6/20/2028,90.758,11.8932371877138,14.882
Uranus,[399 399 599 799],6/20/2028,90.742,11.8931756930184,14.882
Uranus,[399 399 599 799],6/20/2028,80.873,11.8384801719712,15.164
Uranus,[399 399 599 799],6/20/2028,80.873,11.8658586798425,15.192
Uranus,[399 399 599 799],6/20/2028,80.858,11.8657971851471,15.192
Uranus,[399 399 599 799],6/20/2028,80.873,11.9069264416495,15.041
Uranus,[399 399 599 799],6/20/2028,80.858,11.9068649469541,15.041
Uranus,[399 399 599 799],6/20/2028,80.873,11.8658586798425,15.213
Uranus,[399 399 599 799],6/20/2028,80.858,11.8657971851471,15.213
Uranus,[399 299 599 799],6/20/2028,223.203,11.5646335985626,15.928
Uranus,[399 299 599 799],6/20/2028,223.203,11.5920121064339,15.821
Uranus,[399 299 599 799],6/20/2028,223.203,11.5646335985626,15.952
Uranus,[399 299 599 799],6/20/2028,210.277,11.6057013603696,15.84
Uranus,[399 299 599 799],6/20/2028,217.73,11.6467691221765,15.519
Uranus,[399 299 599 799],6/20/2028,217.73,11.6878368839835,15.366
Uranus,[399 299 599 799],6/20/2028,217.73,11.7425938997262,15.276
Uranus,[399 299 599 799],6/20/2028,217.73,11.7562831536618,15.381
Uranus,[399 399 599 799],6/20/2028,217.677,11.8931756930184,14.965
Uranus,[399 399 599 799],6/20/2028,220.024,11.9753112166324,14.673
Uranus,[399 399 599 799],6/20/2028,220.024,11.9890004705681,14.626
Uranus,[399 399 599 799],6/20/2028,220.024,11.9753112166324,14.693
Uranus,[399 399 599 799],6/20/2028,220.024,11.9890004705681,14.646
Uranus,[399 399 599 799],6/20/2028,220.024,11.9753112166324,14.794
Uranus,[399 399 599 799],6/20/2028,220.024,11.9890004705681,14.745
Uranus,[399 399 599 799],6/20/2028,220.024,11.9753112166324,14.814
Uranus,[399 399 599 799],6/20/2028,220.024,11.9890004705681,14.765
Uranus,[399 399 599 799],6/20/2028,223.575,11.9890004705681,14.646
Uranus,[399 299 599 799],6/20/2028,223.718,11.9342434548254,14.757
Uranus,[399 299 599 799],6/20/2028,223.718,11.9479327087611,14.77
Uranus,[399 299 599 799],6/20/2028,223.718,11.9479327087611,14.871
Uranus,[399 299 599 799],6/20/2028,223.718,11.9890004705681,14.725
Uranus,[399 699 799] ,6/22/2028,222.803,4.17932922655715,22.713
Uranus,[399 699 799] ,6/22/2028,222.803,4.17932922655715,22.713
Uranus,[399 699 799] ,6/22/2028,222.727,4.23408624229979,22.341
Uranus,[399 699 799] ,6/22/2028,222.727,4.23408624229979,22.341
Uranus,[399 699 799] ,6/22/2028,220.237,4.27515400410677,22.026
Uranus,[399 699 799] ,6/22/2028,220.237,4.27515400410677,22.026
Uranus,[399 699 799] ,6/22/2028,223.133,4.34360027378507,21.629
Uranus,[399 699 799] ,6/22/2028,223.133,4.34360027378507,21.629
Uranus,[399 699 799] ,6/22/2028,223.604,4.39835728952772,21.288
Uranus,[399 699 799] ,6/22/2028,223.604,4.39835728952772,21.288
Uranus,[399 699 799] ,6/22/2028,224.247,4.45311430527036,20.955
Uranus,[399 699 799] ,6/22/2028,224.247,4.45311430527036,20.955
Uranus,[399 699 799] ,6/22/2028,219.961,4.507871321013,20.632
Uranus,[399 699 799] ,6/22/2028,219.961,4.507871321013,20.632
Uranus,[399 699 799] ,6/22/2028,222.988,4.53524982888432,20.474
Uranus,[399 699 799] ,6/22/2028,222.988,4.53524982888432,20.474
Uranus,[399 699 799] ,6/22/2028,213.883,4.59000684462696,20.164
Uranus,[399 699 799] ,6/22/2028,213.883,4.59000684462696,20.164
Uranus,[399 699 799] ,6/22/2028,211.946,4.61738535249828,20.011
Uranus,[399 699 799] ,6/22/2028,211.946,4.61738535249828,20.011
Uranus,[399 699 799] ,6/22/2028,206.388,4.69952087611225,19.567
Uranus,[399 699 799] ,6/22/2028,206.388,4.69952087611225,19.567
Uranus,[399 699 799] ,6/22/2028,193.239,4.91854893908282,18.461
Uranus,[399 699 799] ,6/22/2028,193.239,4.91854893908282,18.461
Uranus,[399 699 799] ,6/22/2028,198.048,4.93223819301848,18.364
Uranus,[399 699 799] ,6/22/2028,193.239,4.93223819301848,18.364
Uranus,[399 699 799] ,6/22/2028,198.048,4.93223819301848,18.364
Uranus,[399 699 799] ,6/22/2028,193.239,4.93223819301848,18.364
Uranus,[399 699 799] ,6/22/2028,184.768,5.11019849418206,17.522
Uranus,[399 699 799] ,6/22/2028,184.768,5.11019849418206,17.522
Uranus,[399 699 799] ,6/22/2028,179.623,5.35660506502395,16.446
Uranus,[399 699 799] ,6/22/2028,179.623,5.35660506502395,16.446
Uranus,[399 699 799] ,6/22/2028,176.336,5.45242984257357,16.053
Uranus,[399 699 799] ,6/22/2028,176.336,5.45242984257357,16.053
Uranus,[399 699 799] ,6/22/2028,173.249,5.5482546201232,15.676
Uranus,[399 699 799] ,6/22/2028,173.249,5.5482546201232,15.676
Uranus,[399 699 799] ,6/22/2028,166.755,5.78097193702943,14.809
Uranus,[399 699 799] ,6/22/2028,166.755,5.78097193702943,14.809
Uranus,[399 699 799] ,6/22/2028,165.067,5.84941820670773,14.567
Uranus,[399 699 799] ,6/22/2028,165.067,5.84941820670773,14.567
Uranus,[399 699 799] ,6/22/2028,159.023,5.91786447638603,14.332
Uranus,[399 699 799] ,6/22/2028,159.023,5.91786447638603,14.332
Uranus,[399 699 799] ,6/22/2028,161.894,5.98631074606434,14.104
Uranus,[399 699 799] ,6/22/2028,157.482,5.98631074606434,14.104
Uranus,[399 699 799] ,6/22/2028,161.894,5.98631074606434,14.104
Uranus,[399 699 799] ,6/22/2028,157.482,5.98631074606434,14.104
Uranus,[399 699 799] ,6/22/2028,159.682,6.09582477754962,13.744
Uranus,[399 699 799] ,6/22/2028,155.285,6.09582477754962,13.744
Uranus,[399 699 799] ,6/22/2028,159.682,6.09582477754962,13.744
Uranus,[399 699 799] ,6/22/2028,155.285,6.09582477754962,13.744
Uranus,[399 699 799] ,6/22/2028,155.655,6.31485284052019,13.069
Uranus,[399 699 799] ,6/22/2028,151.276,6.31485284052019,13.069
Uranus,[399 699 799] ,6/22/2028,155.655,6.31485284052019,13.069
Uranus,[399 699 799] ,6/22/2028,151.276,6.31485284052019,13.069
Uranus,[399 699 799] ,6/22/2028,149.449,6.38329911019849,12.907
Uranus,[399 699 799] ,6/22/2028,149.449,6.38329911019849,12.907
Uranus,[399 699 799] ,6/22/2028,149.449,6.39698836413415,12.856
Uranus,[399 699 799] ,6/22/2028,149.449,6.39698836413415,12.856
Uranus,[399 699 799] ,6/22/2028,147.73,6.54757015742642,12.402
Uranus,[399 699 799] ,6/22/2028,147.73,6.54757015742642,12.402
Uranus,[399 699 799] ,6/22/2028,147.18,6.5886379192334,12.289
Uranus,[399 699 799] ,6/22/2028,147.18,6.5886379192334,12.289
Uranus,[399 699 799] ,6/22/2028,151.024,6.62970568104038,12.177
Uranus,[399 699 799] ,6/22/2028,151.024,6.62970568104038,12.177
Uranus,[399 699 799] ,6/22/2028,146.114,6.67077344284736,12.067
Uranus,[399 699 799] ,6/22/2028,145.09,6.69815195071868,12.033
Uranus,[399 699 799] ,6/22/2028,145.09,6.69815195071868,12.033
Uranus,[399 399 599 799],6/24/2028,220.629,11.8959937542778,14.049
Uranus,[399 399 599 799],6/24/2028,184.264,11.8959937542778,14.069
Uranus,[399 399 599 799],6/24/2028,173.741,11.8823045003422,14.113
Uranus,[399 399 599 799],6/24/2028,173.741,11.8959937542778,14.069
Uranus,[399 399 599 799],6/24/2028,184.598,11.9096830082135,14.066
Uranus,[399 399 599 799],6/24/2028,174.477,11.9096830082135,14.046
Uranus,[399 399 599 799],6/24/2028,163.721,11.8002304714236,14.606
Uranus,[399 399 599 799],6/24/2028,163.721,11.8412982332306,14.469
Uranus,[399 399 599 799],6/24/2028,163.697,11.8412367385352,14.469
Uranus,[399 399 599 799],6/24/2028,164.85,11.8823659950376,14.233
Uranus,[399 399 599 799],6/24/2028,164.827,11.8823045003422,14.233
Uranus,[399 399 599 799],6/24/2028,154.147,11.8002304714236,14.585
Uranus,[399 399 599 799],6/24/2028,154.147,11.827608979295,14.494
Uranus,[399 399 599 799],6/24/2028,164.85,11.8823659950376,14.334
Uranus,[399 399 599 799],6/24/2028,154.147,11.8002304714236,14.711
Uranus,[399 399 599 799],6/24/2028,154.147,11.8139197253593,14.664
Uranus,[399 399 599 799],6/24/2028,154.124,11.8138582306639,14.664
Uranus,[399 399 599 799],6/24/2028,155.659,11.8686767411019,14.358
Uranus,[399 399 599 799],6/24/2028,155.637,11.8686152464065,14.358
Uranus,[399 399 599 799],6/24/2028,155.659,11.8960552489733,14.269
Uranus,[399 399 599 799],6/24/2028,155.637,11.8959937542778,14.269
Uranus,[399 399 599 799],6/24/2028,145.034,11.8139197253593,14.643
Uranus,[399 399 599 799],6/24/2028,145.011,11.8138582306639,14.643
Uranus,[399 399 599 799],6/24/2028,155.659,11.8002304714236,14.711
Uranus,[399 399 599 799],6/24/2028,155.659,11.8549874871663,14.526
Uranus,[399 399 599 799],6/24/2028,155.637,11.8549259924709,14.525
Uranus,[399 399 599 799],6/24/2028,155.659,11.8960552489733,14.389
Uranus,[399 399 599 799],6/24/2028,155.637,11.8959937542778,14.389
Uranus,[399 399 599 799],6/24/2028,145.034,11.8002304714236,14.816
Uranus,[399 399 599 799],6/24/2028,145.011,11.8001689767282,14.816
Uranus,[399 399 599 799],6/24/2028,145.034,11.8139197253593,14.768
Uranus,[399 399 599 799],6/24/2028,145.011,11.8138582306639,14.768
Uranus,[399 399 599 799],6/24/2028,145.034,11.9781907725872,14.666
Uranus,[399 399 599 799],6/24/2028,146.914,11.8002304714236,14.69
Uranus,[399 399 599 799],6/24/2028,146.893,11.8001689767282,14.69
Uranus,[399 399 599 799],6/24/2028,136.365,11.786541217488,14.842
Uranus,[399 399 599 799],6/24/2028,136.344,11.7864797227926,14.842
Uranus,[399 399 599 799],6/24/2028,146.893,11.8001689767282,14.816
Uranus,[399 399 599 799],6/24/2028,136.365,11.8002304714236,14.922
Uranus,[399 399 599 799],6/24/2028,136.344,11.8001689767282,14.922
Uranus,[399 399 599 799],6/24/2028,138.574,11.8412367385352,14.757
Uranus,[399 399 599 799],6/24/2028,130.68,11.827608979295,14.763
Uranus,[399 399 599 799],6/24/2028,130.661,11.8275474845995,14.763
Uranus,[399 399 599 799],6/24/2028,130.68,11.827608979295,14.888
Uranus,[399 399 599 799],6/24/2028,112.817,11.7727904688569,15.191
Uranus,[399 399 599 799],6/24/2028,112.836,11.8002304714236,15.222
Uranus,[399 399 599 799],6/24/2028,112.817,11.8001689767282,15.222
Uranus,[399 399 599 799],6/24/2028,115.976,11.8275474845995,15.057
Uranus,[399 399 599 799],6/24/2028,105.757,11.786541217488,15.228
Uranus,[399 399 599 799],6/24/2028,109.199,11.8412982332306,15.071
Uranus,[399 399 599 799],6/24/2028,102.761,11.827608979295,15.036
Uranus,[399 399 599 799],6/24/2028,102.745,11.8275474845995,15.036
Uranus,[399 399 599 799],6/24/2028,102.761,11.8549874871663,15.085
Uranus,[399 399 599 799],6/24/2028,102.745,11.8549259924709,15.085
Uranus,[399 399 599 799],6/24/2028,102.761,11.8960552489733,14.936
Uranus,[399 399 599 799],6/24/2028,102.745,11.8959937542778,14.936
Uranus,[399 399 599 799],6/24/2028,92.687,11.8139197253593,15.301
Uranus,[399 399 599 799],6/24/2028,92.67,11.8138582306639,15.301
Uranus,[399 399 599 799],6/24/2028,92.687,11.8960552489733,15.125
Uranus,[399 399 599 799],6/24/2028,92.67,11.8959937542778,15.125
Uranus,[399 399 599 799],6/24/2028,96.668,11.827608979295,15.121
Uranus,[399 399 599 799],6/24/2028,96.653,11.8275474845995,15.121
Uranus,[399 399 599 799],6/24/2028,96.668,11.8549874871663,15.106
Uranus,[399 399 599 799],6/24/2028,96.653,11.8549259924709,15.106
Uranus,[399 399 599 799],6/24/2028,96.668,11.8960552489733,14.957
Uranus,[399 399 599 799],6/24/2028,96.653,11.8959937542778,14.957
Uranus,[399 399 599 799],6/24/2028,86.676,11.8002304714236,15.397
Uranus,[399 399 599 799],6/24/2028,86.661,11.8001689767282,15.397
Uranus,[399 399 599 799],6/24/2028,86.676,11.8139197253593,15.345
Uranus,[399 399 599 799],6/24/2028,86.661,11.8138582306639,15.345
Uranus,[399 399 599 799],6/24/2028,86.676,11.8002304714236,15.419
Uranus,[399 399 599 799],6/24/2028,86.661,11.8001689767282,15.419
Uranus,[399 399 599 799],6/24/2028,86.676,11.8960552489733,15.189
Uranus,[399 399 599 799],6/24/2028,86.661,11.8959937542778,15.189
Uranus,[399 399 599 799],6/24/2028,80.999,11.8823659950376,15.306
Uranus,[399 399 599 799],6/24/2028,80.984,11.8823045003422,15.306
Uranus,[399 399 599 799],6/24/2028,80.999,11.8960552489733,15.254
Uranus,[399 399 599 799],6/24/2028,80.984,11.8959937542778,15.254
Uranus,[399 299 599 799],6/24/2028,218.81,11.5537624058863,16.199
Uranus,[399 299 599 799],6/24/2028,206.295,11.5811409137577,16.113
Uranus,[399 299 599 799],6/24/2028,206.295,11.5537624058863,16.25
Uranus,[399 399 599 799],6/24/2028,217.848,11.8823045003422,15.176
Uranus,[399 399 599 799],6/24/2028,217.848,11.9233722621492,15.024
Uranus,[399 399 599 799],6/24/2028,223.771,11.9918185318275,14.797
Uranus,[399 299 599 799],6/24/2028,220.743,11.8823045003422,15.091
Uranus,[399 299 599 799],6/24/2028,220.743,11.8823045003422,15.133
Uranus,[399 299 599 799],6/24/2028,220.743,11.9233722621492,14.983
Uranus,[399 299 599 799],6/24/2028,220.743,11.9781292778918,14.785
Uranus,[399 699 799] ,6/25/2028,200.035,4.74606433949349,19.28
Uranus,[399 699 799] ,6/25/2028,200.035,4.74606433949349,19.28
Uranus,[399 699 799] ,6/25/2028,172.114,5.37577002053388,16.339
Uranus,[399 699 799] ,6/25/2028,172.114,5.37577002053388,16.339
Uranus,[399 699 799] ,6/25/2028,166.166,5.56741957563312,15.577
Uranus,[399 699 799] ,6/25/2028,166.166,5.56741957563312,15.577
Uranus,[399 699 799] ,6/25/2028,161.744,5.73169062286105,14.966
Uranus,[399 699 799] ,6/25/2028,161.744,5.73169062286105,14.966
Uranus,[399 399 599 799],6/28/2028,213.009,11.7893004577344,14.146
Uranus,[399 399 599 799],6/28/2028,213.009,11.80298971167,14.103
Uranus,[399 399 599 799],6/28/2028,223.3,11.7893004577344,14.167
Uranus,[399 399 599 799],6/28/2028,223.3,11.8303682195414,14.038
Uranus,[399 399 599 799],6/28/2028,223.3,11.7893004577344,14.293
Uranus,[399 399 599 799],6/28/2028,223.3,11.80298971167,14.248
Uranus,[399 399 599 799],6/28/2028,223.3,11.7756112037987,14.442
Uranus,[399 399 599 799],6/28/2028,223.3,11.80298971167,14.352
Uranus,[399 399 599 799],6/28/2028,223.3,11.7482326959274,14.66
Uranus,[399 399 599 799],6/28/2028,223.3,11.7482326959274,14.788
Uranus,[399 399 599 799],6/28/2028,219.101,11.8577467274127,14.035
Uranus,[399 399 599 799],6/28/2028,207.022,11.8577467274127,14.035
Uranus,[399 399 599 799],6/28/2028,218.124,11.8714359813483,14.052
Uranus,[399 399 599 799],6/28/2028,218.124,11.885125235284,14.009
Uranus,[399 399 599 799],6/28/2028,207.022,11.7893004577344,14.376
Uranus,[399 399 599 799],6/28/2028,207.022,11.844057473477,14.2
Uranus,[399 399 599 799],6/28/2028,195.477,11.8166789656057,14.391
Uranus,[399 399 599 799],6/28/2028,195.392,11.885125235284,14.069
Uranus,[399 399 599 799],6/28/2028,184.445,11.7893004577344,14.585
Uranus,[399 399 599 799],6/28/2028,184.78,11.8303682195414,14.469
Uranus,[399 399 599 799],6/28/2028,173.91,11.7756112037987,14.736
Uranus,[399 399 599 799],6/28/2028,163.887,11.7619834445585,14.784
Uranus,[399 399 599 799],6/28/2028,163.862,11.7619219498631,14.783
Uranus,[399 399 599 799],6/28/2028,165.032,11.7893619524298,14.69
Uranus,[399 399 599 799],6/28/2028,165.032,11.8030512063655,14.643
Uranus,[399 399 599 799],6/28/2028,165.008,11.80298971167,14.643
Uranus,[399 399 599 799],6/28/2028,154.316,11.7482941906228,14.938
Uranus,[399 399 599 799],6/28/2028,154.292,11.7482326959274,14.938
Uranus,[399 399 599 799],6/28/2028,165.032,11.7893619524298,14.816
Uranus,[399 399 599 799],6/28/2028,165.008,11.7893004577344,14.816
Uranus,[399 399 599 799],6/28/2028,165.032,11.8030512063655,14.768
Uranus,[399 399 599 799],6/28/2028,165.008,11.80298971167,14.768
Uranus,[399 399 599 799],6/28/2028,154.316,11.8030512063655,14.852
Uranus,[399 399 599 799],6/28/2028,154.292,11.80298971167,14.852
Uranus,[399 399 599 799],6/28/2028,165.032,11.7893619524298,14.943
